sku,brand,stock_status,sale_price,regular_price,rate,result,link,stock_quantity
SET-F071-6AD4975T1,FRANKLIN/แฟรงคลิน,0,"42,714.90","45,930.00",0.99,-,,0
SET-F071-8AD08-20,FRANKLIN/แฟรงคลิน,0,"24,858.90","26,730.00",0.99,-,,0
SET-F071-8AD08-20T,FRANKLIN/แฟรงคลิน,0,"18,516.30","19,910.00",0.99,-,,0
SET-F071-8AD08201,FRANKLIN/แฟรงคลิน,0,"21,520.20","23,140.00",0.99,-,,0
SET-F071-8AD0820T1,FRANKLIN/แฟรงคลิน,0,"15,447.30","16,610.00",0.99,-,,0
SET-F071-8AD15-30,FRANKLIN/แฟรงคลิน,0,"32,401.20","34,840.00",0.99,-,,0
SET-F071-8AD15-30T,FRANKLIN/แฟรงคลิน,0,"23,147.70","24,890.00",0.99,-,,0
SET-F071-8AD15301,FRANKLIN/แฟรงคลิน,0,"28,755.60","30,920.00",0.99,-,,0
SET-F071-8AD1530T1,FRANKLIN/แฟรงคลิน,0,"19,939.20","21,440.00",0.99,-,,0
SET-F071-8AD16-30,FRANKLIN/แฟรงคลิน,0,"32,401.20","34,840.00",0.99,-,,0
SET-F071-8AD16-30T,FRANKLIN/แฟรงคลิน,0,"23,147.70","24,890.00",0.99,-,,0
SET-F071-8AD16301,FRANKLIN/แฟรงคลิน,0,"28,755.60","30,920.00",0.99,-,,0
SET-F071-8AD1630T1,FRANKLIN/แฟรงคลิน,0,"19,939.20","21,440.00",0.99,-,,0
SET-F071-L4D35X12S,FRANKLIN/แฟรงคลิน,0,"20,236.80","21,760.00",0.99,-,,0
SET-F071-L4D35X14,FRANKLIN/แฟรงคลิน,0,"27,267.60","29,320.00",0.99,-,,0
SET-F071-L4D35X141,FRANKLIN/แฟรงคลิน,0,"24,226.50","26,050.00",0.99,-,,0
SET-F071-L4D35X14S,FRANKLIN/แฟรงคลิน,0,,,0.99,-,,0
SET-F071-L4D35X14T,FRANKLIN/แฟรงคลิน,0,"21,669.00","23,300.00",0.99,-,,0
SET-F071-L4D35X22,FRANKLIN/แฟรงคลิน,0,"36,195.60","38,920.00",0.99,-,,0
SET-F071-L4D35X22S,FRANKLIN/แฟรงคลิน,0,,,0.99,-,,0
SET-F071-L4D35X22T,FRANKLIN/แฟรงคลิน,0,"26,309.70","28,290.00",0.99,-,,0
SET-F071-L4D35X42T,FRANKLIN/แฟรงคลิน,0,"49,401.60","53,120.00",0.99,-,,0
SET-F071-L4D45X10,FRANKLIN/แฟรงคลิน,0,"29,462.40","31,680.00",0.99,-,,0
SET-F071-L4D45X10T,FRANKLIN/แฟรงคลิน,0,"22,385.10","24,070.00",0.99,-,,0
SET-F071-L4D45X14,FRANKLIN/แฟรงคลิน,0,"39,645.90","42,630.00",0.99,-,,0
SET-F071-L4D45X14T,FRANKLIN/แฟรงคลิน,0,"30,950.40","33,280.00",0.99,-,,0
SET-F071-L4D45X16,FRANKLIN/แฟรงคลิน,0,"37,441.80","40,260.00",0.99,-,,0
SET-F071-L4D45X16T,FRANKLIN/แฟรงคลิน,0,"27,202.50","29,250.00",0.99,-,,0
SET-F071-L4D45X9,FRANKLIN/แฟรงคลิน,0,"29,164.80","31,360.00",0.99,-,,0
SET-F071-L4D45X9T,FRANKLIN/แฟรงคลิน,0,"22,617.60","24,320.00",0.99,-,,0
SET-F071-L4D60X16,FRANKLIN/แฟรงคลิน,0,"39,897.00","42,900.00",0.99,-,,0
SET-F071-L4D60X16T,FRANKLIN/แฟรงคลิน,0,"30,159.90","32,430.00",0.99,-,,0
SET-F071-L4D60X17,FRANKLIN/แฟรงคลิน,0,"53,512.20","57,540.00",0.99,-,,0
SET-F071-L4D60X17T,FRANKLIN/แฟรงคลิน,0,"41,905.80","45,060.00",0.99,-,,0
SET-F071-L4D60X26T,FRANKLIN/แฟรงคลิน,0,"53,270.40","57,280.00",0.99,-,,0
SET-F071-L4D60X30T,FRANKLIN/แฟรงคลิน,0,"53,828.40","57,880.00",0.99,-,,0
SET-F071-L4D60X9,FRANKLIN/แฟรงคลิน,0,"34,242.60","36,820.00",0.99,-,,0
SET-F071-L4D60X9T,FRANKLIN/แฟรงคลิน,0,"25,184.40","27,080.00",0.99,-,,0
SET-F071-L4D90X11,FRANKLIN/แฟรงคลิน,0,"36,307.20","39,040.00",0.99,-,,0
SET-F071-L4D90X19,FRANKLIN/แฟรงคลิน,0,"54,944.40","59,080.00",0.99,-,,0
SET-F071-L4D90X19T,FRANKLIN/แฟรงคลิน,0,"43,152.00","46,400.00",0.99,-,,0
SET-F071-L4D90X21,FRANKLIN/แฟรงคลิน,0,"54,284.10","58,370.00",0.99,-,,0
SET-F071-L4D90X21T,FRANKLIN/แฟรงคลิน,0,"43,217.10","46,470.00",0.99,-,,0
SET-F071-L4D90X7,FRANKLIN/แฟรงคลิน,0,"30,057.60","32,320.00",0.99,-,,0
SET-F071-L4D90X7T,FRANKLIN/แฟรงคลิน,0,"23,157.00","24,900.00",0.99,-,,0
SET-F071-L4D90X8,FRANKLIN/แฟรงคลิน,0,"29,825.10","32,070.00",0.99,-,,0
SET-F071-L4D90X8T,FRANKLIN/แฟรงคลิน,0,"23,222.10","24,970.00",0.99,-,,0
SET-F071-MBOX0.5HP,FRANKLIN/แฟรงคลิน,0,"9,913.80","10,660.00",0.99,-,,0
SET-F071-MBOX1.5HP,FRANKLIN/แฟรงคลิน,0,"15,605.40","16,780.00",0.99,-,,0
SET-F071-MBOX1HP,FRANKLIN/แฟรงคลิน,0,"11,950.50","12,850.00",0.99,-,,0
SET-F071-MBOX2HP,FRANKLIN/แฟรงคลิน,0,"19,316.10","20,770.00",0.99,-,,0
SET-F071-MBOX3HP,FRANKLIN/แฟรงคลิน,0,"25,258.80","27,160.00",0.99,-,,0
SET-F071-MBOX5HP,FRANKLIN/แฟรงคลิน,0,"36,576.90","39,330.00",0.99,-,,0
SET-F071-SVM150X13,FRANKLIN/แฟรงคลิน,0,"22,617.60","24,320.00",0.99,-,,0
SET-F071-SVM150X19,FRANKLIN/แฟรงคลิน,0,"28,569.60","30,720.00",0.99,-,,0
SET-F071-SVM200X9,FRANKLIN/แฟรงคลิน,0,"21,910.80","23,560.00",0.99,-,,0
SET-F071-SVM200X9T,FRANKLIN/แฟรงคลิน,0,"16,730.70","17,990.00",0.99,-,,0
SET-F071-SVM285X7,FRANKLIN/แฟรงคลิน,0,"22,617.60","24,320.00",0.99,-,,0
SET-F071-SVM285X7T,FRANKLIN/แฟรงคลิน,0,"17,446.80","18,760.00",0.99,-,,0
SET-F071-TRI1006,FRANKLIN/แฟรงคลิน,0,"13,810.50","14,850.00",0.99,-,,0
SET-F071-TRI1510,FRANKLIN/แฟรงคลิน,0,"18,042.00","19,400.00",0.99,-,,0
SET-F071-TRI1510-1,FRANKLIN/แฟรงคลิน,0,"16,665.60","17,920.00",0.99,-,,0
SET-F071-TRI1510JS,FRANKLIN/แฟรงคลิน,0,,,0.99,-,,0
SET-F071-TRI1515,FRANKLIN/แฟรงคลิน,0,"23,101.20","24,840.00",0.99,-,,0
SET-F071-TRI1515-1,FRANKLIN/แฟรงคลิน,0,"20,897.10","22,470.00",0.99,-,,0
M152-H06001P01,MITSUBISHI/มิตซูบิชิ,0,178.56,192.00,0.99,-,,0
M152-H06002P02,MITSUBISHI/มิตซูบิชิ,0,229.71,247.00,0.99,-,,0
M152-H06003P03,MITSUBISHI/มิตซูบิชิ,0,262.26,282.00,0.99,-,,0
M191-N2080-2L,MYERS/ไมเยอส์,0,"31,434.00","33,800.00",0.99,-,,0
M191-SS20160-2,MYERS/ไมเยอส์,0,"35,433.00","38,100.00",0.99,-,,0
M221-2MCP25/130,MARQUIS/มาควิส,0,"4,473.30","4,810.00",0.99,-,,0
M221-2MCP25/140M,MARQUIS/มาควิส,0,"6,603.00","7,100.00",0.99,-,,0
M221-2MCP25/160A,MARQUIS/มาควิส,0,"10,499.70","11,290.00",0.99,-,,0
M221-2MCP25/160B,MARQUIS/มาควิส,0,"8,825.70","9,490.00",0.99,-,,0
M221-2MCP32/200C,MARQUIS/มาควิส,0,"10,146.30","10,910.00",0.99,-,,0
M221-400/ZPZ/A,MARQUIS/มาควิส,0,"4,203.60","4,520.00",0.99,-,,0
M221-JWM100-4,MARQUIS/มาควิส,0,"3,664.20","3,940.00",0.99,-,,0
M221-JWM150-4,MARQUIS/มาควิส,0,"5,040.60","5,420.00",0.99,-,,0
M221-MCP130,MARQUIS/มาควิส,0,"2,120.40","2,280.00",0.99,-,,0
M221-MCP150,MARQUIS/มาควิส,0,"3,180.60","3,420.00",0.99,-,,0
M221-MCP158-2,MARQUIS/มาควิส,0,"2,976.00","3,200.00",0.99,-,,0
M221-MCP170,MARQUIS/มาควิส,0,"4,798.80","5,160.00",0.99,-,,0
M221-MF32/200C,MARQUIS/มาควิส,0,"18,869.70","20,290.00",0.99,-,,0
M221-MF40/200A,MARQUIS/มาควิส,0,"21,613.20","23,240.00",0.99,-,,0
M221-MF40/200B,MARQUIS/มาควิส,0,"19,641.60","21,120.00",0.99,-,,0
M221-MF40/200C,MARQUIS/มาควิส,0,"18,934.80","20,360.00",0.99,-,,0
M221-MF50/160A,MARQUIS/มาควิส,0,"20,301.90","21,830.00",0.99,-,,0
M221-MF50/160B,MARQUIS/มาควิส,0,"20,060.10","21,570.00",0.99,-,,0
M221-MF50/160C,MARQUIS/มาควิส,0,"18,637.20","20,040.00",0.99,-,,0
M221-MFM32/160B-1,MARQUIS/มาควิส,0,"6,844.80","7,360.00",0.99,-,,0
M221-MFM32/160C-1,MARQUIS/มาควิส,0,"6,482.10","6,970.00",0.99,-,,0
M221-MGA/1A,MARQUIS/มาควิส,0,"2,948.10","3,170.00",0.99,-,,0
M221-MHF/5AM,MARQUIS/มาควิส,0,"4,863.90","5,230.00",0.99,-,,0
M221-MHF/5B,MARQUIS/มาควิส,0,"3,245.70","3,490.00",0.99,-,,0
M221-MHF/5BM,MARQUIS/มาควิส,0,"5,105.70","5,490.00",0.99,-,,0
M221-MHF/6A,MARQUIS/มาควิส,0,"8,165.40","8,780.00",0.99,-,,0
M221-MHF/6AR,MARQUIS/มาควิส,0,"8,704.80","9,360.00",0.99,-,,0
M221-MHF/6B,MARQUIS/มาควิส,0,"6,240.30","6,710.00",0.99,-,,0
M221-MHF/6C,MARQUIS/มาควิส,0,"6,184.50","6,650.00",0.99,-,,0
M221-MJM102X,MARQUIS/มาควิส,0,"3,422.40","3,680.00",0.99,-,,0
M221-MJM25X,MARQUIS/มาควิส,0,"2,269.20","2,440.00",0.99,-,,0
M221-MKP60-1,MARQUIS/มาควิส,0,"1,329.90","1,430.00",0.99,-,,0
M221-MNF/130A,MARQUIS/มาควิส,0,"9,718.50","10,450.00",0.99,-,,0
M221-MQP60,MARQUIS/มาควิส,0,"1,367.10","1,470.00",0.99,-,,0
M221-MQS137-A,MARQUIS/มาควิส,0,,,0.99,-,,0
M221-MQS137T-A,MARQUIS/มาควิส,0,"1,785.60","1,920.00",0.99,-,,0
M221-MQS138-A,MARQUIS/มาควิส,0,"1,897.20","2,040.00",0.99,-,,0
M221-MQS338A,MARQUIS/มาควิส,0,"2,687.70","2,890.00",0.99,-,,0
M221-MQS338A-2,MARQUIS/มาควิส,0,"2,817.90","3,030.00",0.99,-,,0
M221-MQS438A,MARQUIS/มาควิส,0,,,0.99,-,,0
M221-PAM60-2D,MARQUIS/มาควิส,0,"2,883.00","3,100.00",0.99,-,,0
M221-SP100,MARQUIS/มาควิส,0,"1,729.80","1,860.00",0.99,-,,0
M221-SP100F,MARQUIS/มาควิส,0,"2,027.40","2,180.00",0.99,-,,0
M221-SUP250,MARQUIS/มาควิส,0,"2,027.40","2,180.00",0.99,-,,0
M221-SUP250F,MARQUIS/มาควิส,0,"2,362.20","2,540.00",0.99,-,,0
M221-ZERO/4-30V,MARQUIS/มาควิส,0,"3,720.00","4,000.00",0.99,-,,0
M221-ZERO/4-32A,MARQUIS/มาควิส,0,"4,622.10","4,970.00",0.99,-,,0
M401-MC500E,MEDAS/เมดาส,0,"1,218.30","1,310.00",0.99,-,,0
M401-MC750E,MEDAS/เมดาส,0,"1,395.00","1,500.00",0.99,-,,0
M401-MDS7501,MEDAS/เมดาส,0,"4,203.60","4,520.00",0.99,-,,0
M401-ML250F INOX,MEDAS/เมดาส,0,"1,339.20","1,440.00",0.99,-,,0
M401-ML250INOX,MEDAS/เมดาส,0,"1,450.80","1,560.00",0.99,-,,0
M401-MQ1200AINOX,MEDAS/เมดาส,0,,,0.99,-,,0
M401-MQ400INOX,MEDAS/เมดาส,0,,,0.99,-,,0
M401-MW750,MEDAS/เมดาส,0,,,0.99,-,,0
M401-SPA400B,MEDAS/เมดาส,0,"3,273.60","3,520.00",0.99,-,,0
M402-MC500E004,MEDAS/เมดาส,0,368.28,396.00,0.99,-,,0
M402-MC750E003,MEDAS/เมดาส,0,859.32,924.00,0.99,-,,0
M402-MC750E004,MEDAS/เมดาส,0,368.28,396.00,0.99,-,,0
M402-MQ1200AIN004,MEDAS/เมดาส,0,429.66,462.00,0.99,-,,0
M402-MQ1200AIN024,MEDAS/เมดาส,0,"2,297.10","2,470.00",0.99,-,,0
M402-MQ1200AIN047,MEDAS/เมดาส,0,368.28,396.00,0.99,-,,0
M402-MQ1200AIN051,MEDAS/เมดาส,0,"1,934.40","2,080.00",0.99,-,,0
M402-MQ400INOX001,MEDAS/เมดาส,0,82.77,89.00,0.99,-,,0
M402-MW750004,MEDAS/เมดาส,0,368.28,396.00,0.99,-,,0
MP126233-0,MAKITA/มากีต้า,0,54.60,60.00,0.99,-,,0
N031-0010,NAMI/นามิ,0,"2,218.05","2,385.00",0.99,-,,0
N031-0060,NAMI/นามิ,0,"6,021.75","6,475.00",0.99,-,,0
N071-0020,NIPPON OIL/นิปปอน ออย,0,"24,998.40","26,880.00",0.99,-,,0
N341-BF1000N,NCR,0,137.64,148.00,0.99,-,,0
N341-BF1001N,NCR,0,172.98,186.00,0.99,-,,0
N341-BF1002N,NCR,0,190.65,205.00,0.99,-,,0
N341-BF1003N,NCR,0,202.74,218.00,0.99,-,,0
N341-BF1004N,NCR,0,208.32,224.00,0.99,-,,0
N341-BF1005N,NCR,0,220.41,237.00,0.99,-,,0
N341-BF1006N,NCR,0,226.92,244.00,0.99,-,,0
N341-BF1007N,NCR,0,244.59,263.00,0.99,-,,0
N341-BF1008N,NCR,0,274.35,295.00,0.99,-,,0
N341-BF1009N,NCR,0,297.60,320.00,0.99,-,,0
N341-BF1010N,NCR,0,316.20,340.00,0.99,-,,0
N341-BF1011N,NCR,0,333.87,359.00,0.99,-,,0
N341-BF1012N,NCR,0,375.72,404.00,0.99,-,,0
N341-BF1013N,NCR,0,381.30,410.00,0.99,-,,0
N341-BF1014N,NCR,0,416.64,448.00,0.99,-,,0
N341-BF1015N,NCR,0,476.16,512.00,0.99,-,,0
N341-BF1016N,NCR,0,619.38,666.00,0.99,-,,0
N341-BF1017N,NCR,0,666.81,717.00,0.99,-,,0
N341-BF1018N,NCR,0,827.70,890.00,0.99,-,,0
N341-BF1019N,NCR,0,"1,116.00","1,200.00",0.99,-,,0
N341-BF1022N,NCR,0,"1,841.40","1,980.00",0.99,-,,0
N341-BF1023N,NCR,0,"2,380.80","2,560.00",0.99,-,,0
N341-BF1024N,NCR,0,"3,078.30","3,310.00",0.99,-,,0
N341-BZFN077,NCR,0,238.08,256.00,0.99,-,,0
O051-0120,ORIENTAL KOSHIN/โอเรียนทอล,0,"2,092.50","2,250.00",0.99,-,,0
O051-0350,ORIENTAL KOSHIN/โอเรียนทอล,0,"2,073.90","2,230.00",0.99,-,,0
E061-3356,EBARA/เอบาร่า,0,"18,748.80","20,160.00",0.99,-,,0
E061-3358,EBARA/เอบาร่า,0,"36,493.20","39,240.00",0.99,-,,0
E061-3359,EBARA/เอบาร่า,0,"23,510.40","25,280.00",0.99,-,,0
E061-3360,EBARA/เอบาร่า,0,,,0.99,-,,0
E061-3365,EBARA/เอบาร่า,0,"151,896.90","163,330.00",0.99,-,,0
E061-3370,EBARA/เอบาร่า,0,,,0.99,-,,0
E061-3370-M,EBARA/เอบาร่า,0,,,0.99,-,,0
E061-3490,EBARA/เอบาร่า,0,"23,101.20","24,840.00",0.99,-,,0
E061-3500,EBARA/เอบาร่า,0,"22,320.00","24,000.00",0.99,-,,0
E061-3501,EBARA/เอบาร่า,0,"22,738.50","24,450.00",0.99,-,,0
E061-3504,EBARA/เอบาร่า,0,"23,575.50","25,350.00",0.99,-,,0
E061-3505,EBARA/เอบาร่า,0,"22,682.70","24,390.00",0.99,-,,0
E061-3506,EBARA/เอบาร่า,0,"23,575.50","25,350.00",0.99,-,,0
E061-3510,EBARA/เอบาร่า,0,"31,610.70","33,990.00",0.99,-,,0
E061-3520,EBARA/เอบาร่า,0,"24,765.90","26,630.00",0.99,-,,0
E061-3530,EBARA/เอบาร่า,0,"24,998.40","26,880.00",0.99,-,,0
E061-3550,EBARA/เอบาร่า,0,"35,061.00","37,700.00",0.99,-,,0
E061-3555,EBARA/เอบาร่า,0,"23,752.20","25,540.00",0.99,-,,0
E061-3601,EBARA/เอบาร่า,0,"14,173.20","15,240.00",0.99,-,,0
E061-3602,EBARA/เอบาร่า,0,"14,824.20","15,940.00",0.99,-,,0
E061-3604,EBARA/เอบาร่า,0,,,0.99,-,,0
E061-3610,EBARA/เอบาร่า,0,"16,135.50","17,350.00",0.99,-,,0
E061-3611,EBARA/เอบาร่า,0,"16,851.60","18,120.00",0.99,-,,0
E061-3612,EBARA/เอบาร่า,0,"17,800.20","19,140.00",0.99,-,,0
E061-3613,EBARA/เอบาร่า,0,"22,264.20","23,940.00",0.99,-,,0
E061-3614,EBARA/เอบาร่า,0,,,0.99,-,,0
E061-3616,EBARA/เอบาร่า,0,,,0.99,-,,0
E061-3700,EBARA/เอบาร่า,0,,,0.99,-,,0
E061-3800,EBARA/เอบาร่า,0,,,0.99,-,,0
E061-3950,EBARA/เอบาร่า,0,"27,081.60","29,120.00",0.99,-,,0
E061-3980,EBARA/เอบาร่า,0,,,0.99,-,,0
E061-3985,EBARA/เอบาร่า,0,,,0.99,-,,0
E061-4010,EBARA/เอบาร่า,0,"24,226.50","26,050.00",0.99,-,,0
E061-4030,EBARA/เอบาร่า,0,"25,779.60","27,720.00",0.99,-,,0
E061-4060,EBARA/เอบาร่า,0,"31,192.20","33,540.00",0.99,-,,0
E061-4060B,EBARA/เอบาร่า,0,"38,213.70","41,090.00",0.99,-,,0
E061-4070,EBARA/เอบาร่า,0,"34,940.10","37,570.00",0.99,-,,0
E061-4070B,EBARA/เอบาร่า,0,"43,272.90","46,530.00",0.99,-,,0
E061-4080,EBARA/เอบาร่า,0,"48,871.50","52,550.00",0.99,-,,0
E061-4110,EBARA/เอบาร่า,0,"27,025.80","29,060.00",0.99,-,,0
E061-4130,EBARA/เอบาร่า,0,"27,918.60","30,020.00",0.99,-,,0
E061-4140,EBARA/เอบาร่า,0,"33,573.00","36,100.00",0.99,-,,0
E061-4150,EBARA/เอบาร่า,0,"40,715.40","43,780.00",0.99,-,,0
E061-4160,EBARA/เอบาร่า,0,"54,460.80","58,560.00",0.99,-,,0
E061-4210,EBARA/เอบาร่า,0,"32,029.20","34,440.00",0.99,-,,0
E061-4220,EBARA/เอบาร่า,0,"40,715.40","43,780.00",0.99,-,,0
E061-4230,EBARA/เอบาร่า,0,"42,798.60","46,020.00",0.99,-,,0
E061-4240,EBARA/เอบาร่า,0,"52,321.80","56,260.00",0.99,-,,0
E061-4250,EBARA/เอบาร่า,0,"78,389.70","84,290.00",0.99,-,,0
E061-4310,EBARA/เอบาร่า,0,"42,147.60","45,320.00",0.99,-,,0
E061-4320,EBARA/เอบาร่า,0,"43,635.60","46,920.00",0.99,-,,0
E061-4325,EBARA/เอบาร่า,0,"53,754.00","57,800.00",0.99,-,,0
E061-4325B,EBARA/เอบาร่า,0,"30,950.40","33,280.00",0.99,-,,0
E061-4340,EBARA/เอบาร่า,0,"58,097.10","62,470.00",0.99,-,,0
E061-4350,EBARA/เอบาร่า,0,"87,141.00","93,700.00",0.99,-,,0
E061-4410,EBARA/เอบาร่า,0,"47,978.70","51,590.00",0.99,-,,0
E061-4420,EBARA/เอบาร่า,0,"60,236.10","64,770.00",0.99,-,,0
E061-4420B,EBARA/เอบาร่า,0,"65,174.40","70,080.00",0.99,-,,0
E061-4420C,EBARA/เอบาร่า,0,"34,224.00","36,800.00",0.99,-,,0
E061-4430,EBARA/เอบาร่า,0,"81,309.90","87,430.00",0.99,-,,0
E061-4440,EBARA/เอบาร่า,0,"97,975.50","105,350.00",0.99,-,,0
E061-4510,EBARA/เอบาร่า,0,"66,783.30","71,810.00",0.99,-,,0
E061-4510B,EBARA/เอบาร่า,0,"68,448.00","73,600.00",0.99,-,,0
E061-4520,EBARA/เอบาร่า,0,"75,478.80","81,160.00",0.99,-,,0
E061-4530,EBARA/เอบาร่า,0,"91,428.30","98,310.00",0.99,-,,0
E061-4530B,EBARA/เอบาร่า,0,"86,006.40","92,480.00",0.99,-,,0
E061-4540,EBARA/เอบาร่า,0,"107,433.60","115,520.00",0.99,-,,0
E061-4585,EBARA/เอบาร่า,0,"23,994.00","25,800.00",0.99,-,,0
E061-4600,EBARA/เอบาร่า,0,"25,063.50","26,950.00",0.99,-,,0
E061-4602,EBARA/เอบาร่า,0,"25,956.30","27,910.00",0.99,-,,0
E061-4604,EBARA/เอบาร่า,0,"31,192.20","33,540.00",0.99,-,,0
E061-4606,EBARA/เอบาร่า,0,"33,573.00","36,100.00",0.99,-,,0
E061-4608,EBARA/เอบาร่า,0,"50,657.10","54,470.00",0.99,-,,0
E061-4610,EBARA/เอบาร่า,0,"25,658.70","27,590.00",0.99,-,,0
E061-4615,EBARA/เอบาร่า,0,"26,784.00","28,800.00",0.99,-,,0
E061-4620,EBARA/เอบาร่า,0,"30,476.10","32,770.00",0.99,-,,0
E061-4625,EBARA/เอบาร่า,0,"34,289.10","36,870.00",0.99,-,,0
E061-4630,EBARA/เอบาร่า,0,"54,051.60","58,120.00",0.99,-,,0
E061-4635,EBARA/เอบาร่า,0,"28,392.90","30,530.00",0.99,-,,0
E061-4640,EBARA/เอบาร่า,0,"30,178.50","32,450.00",0.99,-,,0
E061-4645,EBARA/เอบาร่า,0,"33,870.60","36,420.00",0.99,-,,0
E061-4650,EBARA/เอบาร่า,0,"46,546.50","50,050.00",0.99,-,,0
E061-4655,EBARA/เอบาร่า,0,"54,051.60","58,120.00",0.99,-,,0
E061-4660,EBARA/เอบาร่า,0,"32,922.00","35,400.00",0.99,-,,0
E061-4665,EBARA/เอบาร่า,0,"41,729.10","44,870.00",0.99,-,,0
E061-4670,EBARA/เอบาร่า,0,"49,643.40","53,380.00",0.99,-,,0
E061-4675,EBARA/เอบาร่า,0,"60,533.70","65,090.00",0.99,-,,0
E061-4680,EBARA/เอบาร่า,0,"76,966.80","82,760.00",0.99,-,,0
E061-4685,EBARA/เอบาร่า,0,"100,774.80","108,360.00",0.99,-,,0
E061-4690,EBARA/เอบาร่า,0,"42,445.20","45,640.00",0.99,-,,0
E061-4695,EBARA/เอบาร่า,0,"48,573.90","52,230.00",0.99,-,,0
E061-4700,EBARA/เอบาร่า,0,"52,377.60","56,320.00",0.99,-,,0
E061-4710,EBARA/เอบาร่า,0,"63,212.10","67,970.00",0.99,-,,0
E061-4720,EBARA/เอบาร่า,0,"104,225.10","112,070.00",0.99,-,,0
E061-4725,EBARA/เอบาร่า,0,"57,436.80","61,760.00",0.99,-,,0
E061-4730,EBARA/เอบาร่า,0,"63,630.60","68,420.00",0.99,-,,0
E061-4735,EBARA/เอบาร่า,0,"78,566.40","84,480.00",0.99,-,,0
E061-4740,EBARA/เอบาร่า,0,"83,746.50","90,050.00",0.99,-,,0
E061-4745,EBARA/เอบาร่า,0,"110,298.00","118,600.00",0.99,-,,0
E061-4750,EBARA/เอบาร่า,0,"161,661.90","173,830.00",0.99,-,,0
P061-GC450PC366,CHALLENGER/ชาเลนเจอร์,0,"25,891.20","27,840.00",0.99,-,,0
P061-GCB200LV,CHALLENGER/ชาเลนเจอร์,0,"24,226.50","26,050.00",0.99,-,,0
P061-GCB250LV,CHALLENGER/ชาเลนเจอร์,0,"28,095.30","30,210.00",0.99,-,,0
P061-GCB300LV,CHALLENGER/ชาเลนเจอร์,0,"30,773.70","33,090.00",0.99,-,,0
P061-GCB450LV,CHALLENGER/ชาเลนเจอร์,0,"46,965.00","50,500.00",0.99,-,,0
P061-PEB24LX,PRESSURE WAVE/เพลชเชอร์ เวฟ,0,"2,120.40","2,280.00",0.99,-,,0
P061-PEN24LX,PRESSURE WAVE/เพลชเชอร์ เวฟ,0,"1,162.50","1,250.00",0.99,-,,0
P061-PEW24,PRESSURE WAVE/เพลชเชอร์ เวฟ,0,"1,097.40","1,180.00",0.99,-,,0
P061-PEWB24,PRESSURE WAVE/เพลชเชอร์ เวฟ,0,"1,162.50","1,250.00",0.99,-,,0
P061-PUW220V,PRESSURE WAVE/เพลชเชอร์ เวฟ,0,"2,706.30","2,910.00",0.99,-,,0
P061-PWB100LV,PRESSURE WAVE/เพลชเชอร์ เวฟ,0,"9,123.30","9,810.00",0.99,-,,0
P061-PWB12,PRESSURE WAVE/เพลชเชอร์ เวฟ,0,"1,106.70","1,190.00",0.99,-,,0
P061-PWB12LX,PRESSURE WAVE/เพลชเชอร์ เวฟ,0,"2,055.30","2,210.00",0.99,-,,0
P061-PWB150LV,PRESSURE WAVE/เพลชเชอร์ เวฟ,0,"13,633.80","14,660.00",0.99,-,,0
P061-PWB18LX,PRESSURE WAVE/เพลชเชอร์ เวฟ,0,"2,120.40","2,280.00",0.99,-,,0
P061-PWB20H,PRESSURE WAVE/เพลชเชอร์ เวฟ,0,"3,245.70","3,490.00",0.99,-,,0
P061-PWB24,PRESSURE WAVE/เพลชเชอร์ เวฟ,0,"1,488.00","1,600.00",0.99,-,,0
P061-PWB24LH,PRESSURE WAVE/เพลชเชอร์ เวฟ,0,"3,906.00","4,200.00",0.99,-,,0
P061-PWB24LX,PRESSURE WAVE/เพลชเชอร์ เวฟ,0,"2,641.20","2,840.00",0.99,-,,0
P061-PWB2LX,PRESSURE WAVE/เพลชเชอร์ เวฟ,0,"1,106.70","1,190.00",0.99,-,,0
P061-PWB60LV,PRESSURE WAVE/เพลชเชอร์ เวฟ,0,"6,723.90","7,230.00",0.99,-,,0
P061-PWB80LV,PRESSURE WAVE/เพลชเชอร์ เวฟ,0,"8,165.40","8,780.00",0.99,-,,0
P061-PWB8LX,PRESSURE WAVE/เพลชเชอร์ เวฟ,0,"1,813.50","1,950.00",0.99,-,,0
P061-RO132,PRESSURE WAVE/เพลชเชอร์ เวฟ,0,"1,209.00","1,300.00",0.99,-,,0
P061-ROW18,PRESSURE WAVE/เพลชเชอร์ เวฟ,0,"2,297.10","2,470.00",0.99,-,,0
P061-RWN18LX,PRESSURE WAVE/เพลชเชอร์ เวฟ,0,,,0.99,-,,0
P201-0030,POLO (AUTO PUMP)/โปโล(ปั๊มออโต้),0,"4,324.50","4,650.00",0.99,-,,0
P201-0035,POLO (AUTO PUMP)/โปโล(ปั๊มออโต้),0,"7,142.40","7,680.00",0.99,-,,0
P201-0040,POLO (AUTO PUMP)/โปโล(ปั๊มออโต้),0,"6,389.10","6,870.00",0.99,-,,0
P202-0118,POLO (AUTO PUMP)/โปโล(ปั๊มออโต้),0,249.24,268.00,0.99,-,,0
P241-1050,POLO (MOTOR)/โปโล(มอเตอร์),0,"3,338.70","3,590.00",0.99,-,,0
P241-1060,POLO (MOTOR)/โปโล(มอเตอร์),0,"3,338.70","3,590.00",0.99,-,,0
P242-0015,POLO (MOTOR)/โปโล(มอเตอร์),0,334.80,360.00,0.99,-,,0
